path,mtime_utc,size_bytes,sha256,match_class
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage2/early_cut_log.csv",2026-06-18T05:58:37.824285+00:00,163703,321a00622bda46c6dbfa1f495ab972b64fe1d6b8c45eda58cd950e81d77880d4,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage2/ga_history.csv",2026-06-18T05:57:28.437409+00:00,21097,f53c71f048f4ba74c295919cd9fe4ad07c4e43c67faa4b64bdcd1ddfca1b6005,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage2/period_metrics_all.csv",2026-06-18T05:58:37.811285+00:00,438295,e7a15375f77e0d464896abe649bdab740fabe9d4e9fd4160901841e8c16803ad,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage2/rl_replay_trades.jsonl",2026-06-18T05:58:39.285282+00:00,20738487,6aa2dc6bca2cba1c7b08742cc4bb14d0492e015044ff001c0dedeb55d9b7800f,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage2/rulebooks_all.jsonl",2026-06-18T05:57:28.435409+00:00,1056306,1312d7ebd923501d0597480642b46555a1ccf41e6b8ab3fb6026640e69599183,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage2/run.log",2026-06-18T05:58:39.287282+00:00,1849,3c3963a97e7de763bdb06faf416fc64003a9c6fe213ff5b01fea9ad66452c3df,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage2/summary.json",2026-06-18T05:58:39.287282+00:00,2694,6bc3cc65fd5786981b0d3f05b42a3fc8039697947c8e88495a44a5a744edd47d,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage2/survivors.jsonl",2026-06-18T05:58:37.824285+00:00,6205,e718882ef5f7df7e1523a4fa3e71a544b0b351a83d6d07e9a483a3263d7f363a,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage2/trades.jsonl",2026-06-18T05:58:38.567283+00:00,20678977,d5344be47c928e4a2618ab191707db7cf7e980bd7d021c783e9274ca93a0fb05,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/README.md",2026-07-07T03:35:18.472002+00:00,557,a8936831472d4ad6616ace15155cff3f951257272bb6b2501a2516ac057ef868,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/_stage3_done.json",2026-07-07T07:12:25.135665+00:00,905,95f53deba8bd2f149abebf30bf49dad1a18b2c735ab31d60d844473a7a902709,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/entry_rejected_overlap.json",2026-07-07T04:22:07.314968+00:00,14750,e6e60bf4882aae9ea028335ac21887a924ce98d1b5cb9ad9c1d0a40cec8741bc,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/entry_result.json",2026-07-07T04:22:07.315968+00:00,686,c7cf7a5e299696166988d290c6168aa76a6accdbc46db3bd81df105a7f440f2e,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/entry_rulebooks.jsonl",2026-07-07T04:22:07.313968+00:00,81466,53e58bd063f20a1b7d9ce0afe92b7dcf1093aed4b941f79bd9c031e0cfa5aa39,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/exit_result.json",2026-07-07T07:11:37.439751+00:00,524,3f5045db7b48702b199352b2554d0c3af48e7c184cd991fe435b82e1ebd3251c,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/exit_trades.jsonl",2026-07-07T07:12:23.633668+00:00,3954742,9fcbe7f1841e233d38c428d0a2f830068f06b11cee584a043373d7f55c2d26bc,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/final_rulebooks.jsonl",2026-07-07T07:11:37.439751+00:00,325255,ee4e6964212fc69927000fef1037db201bfb7d6f271b9cdfd0df3d3119a963ff,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/last_run_summary.json",2026-07-07T07:12:24.711666+00:00,8602,1c09649382837e1c3fc37cecd619dbe1bf3897091f2978628dc90c585d168e72,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/manifest.json",2026-07-07T03:35:18.473001+00:00,2060,f253fbc07b377794218167ab19d2c53a339d906b5a60d069d878194f336fadd2,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/qualify_result.json",2026-07-07T04:09:11.152359+00:00,3788,b05fc99a975c009327e9a98879ca429c5b7a1df14175617966e1040e3a9935e1,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/rl_replay_trades.jsonl",2026-07-07T07:12:24.598666+00:00,13263177,e1834bcfb94a3ae2c5b2e3196776fb6a39c71ffc7b755725a2ec8eea3360560e,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/stage3_ineligible.jsonl",2026-07-07T07:12:24.684666+00:00,66575,491b00efc38a03738348d9d974e4380cf84fb6b50bf94a7322b8da6de9276f36,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/stage3_profile_catalog.jsonl",2026-07-07T07:12:24.678666+00:00,471036,984edae722b91dda4e8a72e224a71c0b4b88af9f0e39b60a5ac81fc9d512b6c9,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/validate_result.json",2026-07-07T07:12:24.685666+00:00,2325,c6574793901f3bddd461a9907982c9779fd8d310c396beb5edb67ace9a269d4b,CRS_PROVENANCE_OR_RAW
"exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/validation_results.jsonl",2026-07-07T07:12:24.641666+00:00,531663,f7e27fb1d0d26e5c7c810e2c3e6b004989ec10f7f3e85deb9b81df7ef8110db9,CRS_PROVENANCE_OR_RAW
"logs/live_candidate_slots_daemon.log",2026-07-08T17:10:48.388466+00:00,552405,69d1a86faa9ab7d941ff32d677b147ae99fdca9533b58ff0ac71086c43be7d0a,CRS_PROVENANCE_OR_RAW
"logs/live_candidate_slots_daemon_guard.log",2026-07-12T06:01:56.226491+00:00,954639,ea692fef2683464f602217f16a177708287951236b3629122d6931ce7da17d5c,CRS_PROVENANCE_OR_RAW
"scripts/research/run_stage3_aggressive.py.bak.before_qualify_eval_early_stop_20260706_001",2026-07-06T10:44:47.459545+00:00,63124,bc3e191a449d6b67980dd0884a2a510acf9ecda719a8b12e76b0e8178de33004,CRS_PROVENANCE_OR_RAW
