hash,rank_train,train_fitness,pass_2022,pass_2023,pass_2024,pass_2025H2,general_pass_count,survives_all4,2022_exp,2022_dd,2022_trades,2022_member,2023_exp,2023_dd,2023_trades,2023_member,2024_exp,2024_dd,2024_trades,2024_member,2025H2_exp,2025H2_dd,2025H2_trades,2025H2_member
1ac88e0a3e75d4e54650473251369daeaf01d68277a8c1bb03004d4612d20d0c,2,102.34596409039219,True,False,False,False,1,False,4.540773962162603,-0.13790576430527324,13,54.89899,3.8596360785643475,0.0,2,51.363636,0.0,0.0,0,15.30303,-0.16021754839654992,-10.14066110162214,6,41.010101
53ed54ea45182cacf9971bb048eb4f5688bbae79ebf0adfb02ac21b2d511c6bb,3,100.4662078209374,True,False,False,False,1,False,4.734761136868858,-0.13790576430527324,12,57.020202,2.8181088756809287,0.0,3,38.636364,0.0,0.0,0,15.30303,1.9462388631454284,0.0,2,76.818182
f3878fa0972b8d31484cdbca9a0fe95499c49944c6af1a427f21bdec33de8da1,4,96.07635734618204,True,False,False,False,1,False,4.0224290876491455,-0.13790576430527324,13,49.949495,3.7775320010213864,0.0,2,48.535354,0.0,0.0,0,15.30303,4.858574221371566,0.0,4,87.424242
596639eca5aef67eb23c1996ccf2f1562097e984d9a7b8144fd7fd64417e28f6,10,111.2864091356254,True,False,False,False,1,False,6.811645551526694,-0.13790576430527324,11,78.232323,5.2048504357205205,0.0,3,69.040404,8.172009882990743,0.0,3,76.515152,-0.3720229914188676,-35.34916514468589,13,34.040404
7e1e7603ef4b3d3d0ac99a9650d3eb23ddd20b7bc46f23d5d521165297d5a0fc,18,92.28748525977842,True,False,False,False,1,False,3.897941459324316,-0.3180252417017968,13,46.969697,2.818108875680925,0.0,3,37.222222,0.0,0.0,0,15.30303,0.8992626250000165,0.0,1,67.979798
1a20dbf1758d9cce71f295ceb7365b23668247eafb8569fc3620f092ba781438,26,55.57249749710563,True,False,False,False,1,False,5.972354660230776,-0.13790576430527324,9,64.79798,2.541181105959502,0.0,3,26.010101,0.23031854306454994,-1.6094287764350315,4,22.323232,-2.783280306728181,-71.47924214174938,14,5.555556
c888fb507e9c873ad2451f8068228bd89d9065dd04d4c1bb6ca6e617383f57f4,27,108.49463515759561,True,False,False,False,1,False,6.480901726989739,-5.1232164393584725,11,72.828283,0.8992626250000011,0.0,1,27.323232,10.35804671495523,0.0,2,83.585859,-1.5279239643247085,-20.95469788107612,7,18.686869
aba4371cdb9625ef680bbdc31169e775efb2051870ab5ef626a576dc29745a4d,29,95.75607502499115,True,False,False,False,1,False,3.9418000302576734,-2.6154880592890493,13,47.424242,-0.480315201962048,0.0,2,13.282828,8.031884358756418,0.0,1,75.808081,2.277633384885351,0.0,3,77.525253
f25e6801983b2d656c36af6417138ffbbd9ed4820743fbcf9acbd3a37f1d09ec,31,83.73645093603113,True,False,False,False,1,False,2.9995416997273616,-4.417851051262808,13,38.434343,3.6725994662711634,0.0,2,47.828283,0.0,0.0,0,15.30303,8.251419150369124,0.0,4,97.323232
2f9c9587c21a214e567435f59b897a94eaf244e09835f5c2f03d6dc186cc32e3,44,54.22366084744318,True,False,False,False,1,False,2.553057334848947,-13.173209325483214,14,27.676768,6.455300729428618,0.0,3,77.525253,6.872107003556227,0.0,1,72.979798,-5.887804386288623,0.0,2,9.545455
1c1e25ededd942f42cfeb32e1fdf6dcffd39a7cb51a36e5507338dbc878413cd,51,10.521106319250705,True,False,False,False,1,False,2.521463848112252,-18.226778356699572,9,24.69697,7.7258211049512076,0.0,3,80.353535,6.76672165794119,0.0,3,71.565657,-0.7586415188626863,-28.00626577672287,10,28.787879
327a25af9819e1fba90fa7bc11150b68c3a6fd084048a99965e2c3dfa3931c6c,52,43.75,True,False,False,False,1,False,7.606642151091607,0.0,8,87.121212,5.09901885010769,0.0,4,66.212121,0.18547973226427628,-5.285903225885518,4,20.707071,-0.019629307061331442,-40.13906802017348,9,37.070707
2e8e490a5e8ab78f8deb791ff6de32ff65a5e67ba8b35b419159db8a31085dad,59,33.5320472526976,True,False,False,False,1,False,1.8515439995434109,-26.579494956335246,13,18.585859,2.5731851313861154,0.0,3,35.808081,6.287646232647765,0.0,1,69.79798,-2.6110608453793698,-23.80676936677767,6,13.535354
984cbd14e614add4827dd669bd72af6e94d7b86c8cf70850cc3bfd62ea71d6ad,60,104.5158013840078,True,False,False,False,1,False,4.555006773035801,-10.864640385700348,10,52.828283,-0.8095976971374546,-5.66462142895587,5,7.070707,1.4700884669562369,-3.7135902843014246,4,28.888889,-0.8292345990553595,-36.700205444388274,16,24.040404
e9a5da3c62cd43da67ad72e268fe367a2751c1edca959b374781748bf4af1e28,61,92.6019757859924,True,False,False,False,1,False,4.478584406924053,-0.13790576430527324,11,53.484848,5.009510087321969,0.0,2,65.505051,0.0,0.0,0,15.30303,0.8992626250000165,0.0,1,67.979798
64042dc627691c5c99b96b116be1f3c51215c37a00e7d60b05cbb1d5ecb6e90b,62,43.75,True,False,False,False,1,False,7.514543493753803,0.0,7,85.707071,3.907553416175266,0.0,4,52.070707,7.866559968100317,0.0,2,75.10101,-0.7387063761726238,-29.37429179847695,8,29.090909
0230ecafc7fd515f2cd19acca0f2086371c7344d52a6e510bce5db847ddece03,63,43.75,True,False,False,False,1,False,7.3369928058963705,0.0,9,84.292929,4.811616447999377,0.0,2,60.909091,5.720515659717248,0.0,2,66.616162,-1.3084759309047866,-34.85407969246048,12,18.585859
0e3d4865cd300b2ca06b7eb63debd6c2a665e957d933a37b55c141dea82a38f8,65,54.98633107316457,True,False,False,False,1,False,6.062430833540156,-0.4952461672693822,8,67.171717,4.875984926182069,0.0,2,63.383838,0.0,0.0,0,15.30303,7.044399136062082,0.0,1,95.20202
06c95904c80135a0dbd603ec5c8a6dd590f22fede00c95e29f5bd91a946b9f73,66,102.78409657408393,True,False,False,False,1,False,3.7489775186884073,-0.13790576430527324,12,45.0,2.818108875680928,0.0,3,37.929293,0.0,0.0,0,15.30303,2.9932151012908492,0.0,1,83.888889
02a8d5184328a6c219ef8f29e79f1371a1c343b946ec27a4383e5f672543f7b8,69,23.75,True,False,False,False,1,False,6.193945627998431,0.0,6,72.979798,9.298200218449384,0.0,2,86.717172,0.3203125430115814,-4.573973654449091,2,22.121212,-2.554934520045368,-30.497819875850958,11,9.393939
b6e687c0926c9da429bebf9c5517a3c4153e9dfcf43f331b259d36c59a0977cd,71,35.78867609526401,True,False,False,False,1,False,6.028836521900011,-0.1107913435280139,8,67.070707,5.84512932194653,0.0,3,74.69697,1.1459342180133139,0.0,2,29.343434,0.9931513205194662,0.0,2,70.454545
43c2144354ff9d1e2d79eb5757d61adda002c78e25acd11a9cb4c31bfa3e5ccf,75,93.98565259353349,True,False,False,False,1,False,3.5303183831384115,-13.419053242874142,11,33.030303,5.953529810375261,0.0,3,76.111111,0.0,0.0,0,15.30303,4.970122008910526,-3.149710775915282,4,88.585859
3783fed7ce606c4ee46aeda9f574c327d42ad09fde73332c2d696c8ef1160126,77,90.29152554453758,True,False,False,False,1,False,3.813503834820254,-13.599831804206481,10,35.555556,16.186574030062186,0.0,2,88.838384,0.0,0.0,0,15.30303,6.024147683681056,0.0,4,92.373737
2a2fb930a713da67ee45c91d54eff8dcee67577a0d6220c93a92e1c9314cc0af,85,92.57296033162389,True,False,False,False,1,False,4.076069061790125,-26.8031687905563,11,37.272727,3.4189976281868426,0.0,3,42.878788,0.0,0.0,0,15.30303,-1.2727230995778551,-16.5609753359372,6,28.585859
68d40941cd3b68aebd27282f3745363a247a0b1dd6f7a8eb2938c3145426a9e5,87,43.75,True,False,False,False,1,False,6.7780938252542065,0.0,6,80.050505,2.3459306213379096,0.0,3,31.565657,0.0,0.0,0,15.30303,8.012816171339612,0.0,2,96.616162
b845127696fcac06857267f1d05e2533f9ad3b185eb3330f857bdaee844c9c2a,89,54.96172927720485,True,False,False,False,1,False,2.200558537009755,0.0,10,39.040404,5.184963445954443,0.0,3,68.333333,5.170629455481632,0.0,1,60.959596,6.17667734694084,0.0,4,93.080808
