candidate_id,stage,ticker,rulebook_hash,source_file,source_row_index,vol_group_final,classification_method,classification_metric,classification_value,classification_limit,signal_threshold,market_multiplier_cap,market_adjustment_strength,use_market_entry_adjustment,weight_ma_align,weight_macd_golden,weight_rsi_zone,weight_bb_near_lower,weight_volume_surge,volume_weight_near_zero,nonvolume_weight_sum,nonvolume_market_cap_final_score,nonvolume_market_cap_threshold_margin,market_cap_nonvolume_min_count,market_cap_nonvolume_subset,neutral_nonvolume_min_count,neutral_nonvolume_subset,nonvolume_entry_possible_market_cap,risk_high_vol_volume_blind,risk_reason,scope_status,origin_complete_bool,boil_existing_bool,ce_existing_fail_bool,history_avg_atr_pct,legacy_candidate_vol_group,legacy_boil_check,base_n,base_avg_pnl_pct,base_win_rate_pct,holdout_n,holdout_avg_pnl_pct,holdout_win_rate_pct
stage3:AMR:5a32b5dcbb8a,stage3,AMR,5a32b5dcbb8a7ce362338b43d1a69e16046a10626270cbb2e9827c5521f2eb63,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,12,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.378470974393236,1.0,0.1542983530407072,False,0.0,1.504140374188789,0.2761078552069229,1.497781643974513,1.0504424049025969,False,3.278029873370225,3.278029873370225,-0.10044110102301085,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,14.132925432439626,HIGH_VOL,PASS,10,6.579181575786507,50.0,7,-0.1543376054830023,42.85714285714285
stage3:AMR:66a434338348,stage3,AMR,66a43433834855b75c89bc0a6919d55c3ef7c3d24fb2c9fa3b3a8478fc0e9337,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,17,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.0277874765467265,1.0,0.0305693651458178,False,0.0,1.1605962882473642,0.3214090282848535,1.4586235966634726,0.5957781451103301,False,2.9406289131956904,2.9406289131956904,-0.08715856335103611,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,10.511972294587686,HIGH_VOL,PASS,12,6.411792815651641,66.66666666666666,15,-0.2564292799984404,40.0
stage3:AMR:6e743c90666d,stage3,AMR,6e743c90666d1493755f68ce6085291891ec6c8f04835a177de57cc7cfe3a821,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,11,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.378470974393236,1.0,0.1542983530407072,False,0.0,1.504140374188789,0.2761078552069229,1.497781643974513,1.0504424049025969,False,3.278029873370225,3.278029873370225,-0.10044110102301085,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,14.132925432439626,HIGH_VOL,PASS,10,6.579181575786507,50.0,7,-0.1543376054830023,42.85714285714285
stage3:AMR:7f423894f906,stage3,AMR,7f423894f9063789fe9b641a283ed2b6ab187ba79bba5791a9b8a0f19be1efcc,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,7,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.0277874765467265,1.0,0.0305693651458178,False,0.0,1.515322495189663,0.0,0.9789956803572518,0.5940124377306425,False,2.494318175546915,2.494318175546915,-0.5334693009998115,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,9.249162428014143,HIGH_VOL,PASS,6,7.626537200832033,50.0,3,2.4155483882389146,33.33333333333333
stage3:AMR:8acb4c6bce3c,stage3,AMR,8acb4c6bce3c2d2f2c06ba2803dde0b9788d4f2c8477476ab5501c0541e12692,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,48,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.378470974393236,1.0,0.0,False,0.0,1.9826381963672783,0.2761078552069229,1.0346155677730786,1.0504424049025969,False,3.29336161934728,3.29336161934728,-0.08510935504595585,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,6.766840213902108,HIGH_VOL,PASS,12,1.8035839484451368,75.0,4,-0.4432551640889327,50.0
stage3:AMR:8f6e5a190bb5,stage3,AMR,8f6e5a190bb59116286925744b1368ffe9946533befa2f88ab7272467d2a9c77,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,1,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.0277874765467265,1.0,0.0305693651458178,False,0.0,1.1605962882473642,0.0,1.0346155677730786,0.1041288203882808,False,2.1952118560204426,2.1952118560204426,-0.832575620526284,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,True,False,False,12.871451057540291,HIGH_VOL,PASS,11,5.316065259768376,90.9090909090909,10,3.724155090420286,80.0
stage3:AMR:b2d93d9d6011,stage3,AMR,b2d93d9d6011e6c5776240728db2d82061f4e88bfc7dd27909a16b8d6a1510c8,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,3,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.0277874765467265,1.0,0.0305693651458178,False,0.0,1.1605962882473642,0.0,1.0346155677730786,0.1041288203882808,False,2.1952118560204426,2.1952118560204426,-0.832575620526284,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,True,False,False,16.154922911178616,HIGH_VOL,PASS,11,5.316065259768376,90.9090909090909,10,3.821127342501304,80.0
stage3:AMR:b5a5c6ea5479,stage3,AMR,b5a5c6ea54799f200d05895b984f5e7f4d5c4f4e189d9e9b83e8af81a5163383,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,9,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.0277874765467265,1.0,0.0305693651458178,False,0.0,1.515322495189663,0.0,0.9789956803572518,0.5940124377306425,False,2.494318175546915,2.494318175546915,-0.5334693009998115,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,True,False,False,7.391201959466501,HIGH_VOL,PASS,9,4.73498798836737,88.88888888888889,5,2.289184981549516,60.0
stage3:AMR:b6ad8b4ef78d,stage3,AMR,b6ad8b4ef78de94524b3bd2560bb75e3ec91cede213ab73a4a78a818d7dd6795,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,8,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.0277874765467265,1.0,0.0305693651458178,False,0.0,1.515322495189663,0.0,0.9789956803572518,0.5940124377306425,False,2.494318175546915,2.494318175546915,-0.5334693009998115,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,13.557405115353369,HIGH_VOL,PASS,9,4.883206153200632,88.88888888888889,5,0.960811098432975,60.0
stage3:AMR:d272e3b07ead,stage3,AMR,d272e3b07eadf6b67d921de56880fad2db7abf6668f7022c4475ad717350779b,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,16,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.0277874765467265,1.0,0.0305693651458178,False,0.0,1.1605962882473642,0.3214090282848535,1.4586235966634726,0.5957781451103301,False,2.9406289131956904,2.9406289131956904,-0.08715856335103611,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,10.511972294587686,HIGH_VOL,PASS,12,6.411792815651641,66.66666666666666,15,-0.2564292799984404,40.0
stage3:AMR:d4faf6677cba,stage3,AMR,d4faf6677cbac3cdfe91e2cd350a1ab622368e7b2c5bc234a29a3f1110a0773a,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,49,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.378470974393236,1.0,0.0,False,0.0,1.9826381963672783,0.2761078552069229,1.0346155677730786,1.0504424049025969,False,3.29336161934728,3.29336161934728,-0.08510935504595585,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,6.766840213902108,HIGH_VOL,PASS,12,1.7486931662220824,75.0,4,-0.4707005552004604,50.0
stage3:AMR:da239be13121,stage3,AMR,da239be13121fb08389018a49ea17bf2929e6c88686b500b088d5a041ef5fab1,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,10,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.378470974393236,1.0,0.1542983530407072,False,0.0,1.504140374188789,0.2761078552069229,1.497781643974513,1.0504424049025969,False,3.278029873370225,3.278029873370225,-0.10044110102301085,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,9.210333753110463,HIGH_VOL,PASS,10,6.579181575786507,50.0,7,-2.5536193473119155,42.85714285714285
stage3:AMR:f2ed17925b28,stage3,AMR,f2ed17925b2844bd5d92b3acbdcce56e3d24a06ca5c126b62acefc4f5eea4d7e,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,50,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.378470974393236,1.0,0.0,False,0.0,1.9826381963672783,0.2761078552069229,1.0346155677730786,1.0504424049025969,False,3.29336161934728,3.29336161934728,-0.08510935504595585,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,6.766840213902108,HIGH_VOL,PASS,12,1.7486931662220824,75.0,4,-0.1132421682477102,50.0
stage3:AMR:fc6662c87c5d,stage3,AMR,fc6662c87c5dc572fa221ea201af2909fe0ca8c1dd3a2ef88875ea3e93f62520,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,43,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,11.802805526002217,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,3.378470974393236,1.0,0.0169459207702978,False,0.7782917465552213,0.5072613522002156,0.2761078552069229,1.5932082100377338,1.0504424049025969,False,3.1548691640000937,3.1548691640000937,-0.2236018103931423,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,9.570931920343714,HIGH_VOL,PASS,21,3.216167426463244,76.19047619047619,7,0.4942754064074974,57.14285714285714
stage3:BBIO:08f7a96bce01,stage3,BBIO,08f7a96bce0119e957de77dccfc46fa25addcd184a2e6dc6b12f2c66daa4c3aa,exp_batch_stage123_2009_20260616_full/tickers/BBIO/stage3/final_rulebooks.jsonl,57,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0302062175074,93-candidate frozen analysis mapped consistently by ticker,2.7266956705003107,1.0,0.339975206467986,False,0.3257792224255003,0.3946601156398752,0.9272007678024748,0.5727721616102298,1.8175763671506096,False,2.22041226747808,2.22041226747808,-0.5062834030222305,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,5.626853032832833,HIGH_VOL,PASS,53,0.2826729762621357,39.62264150943396,18,3.132324303227356,72.22222222222221
stage3:BBIO:2d1d91556e1b,stage3,BBIO,2d1d91556e1b1f113496bc147b21eb27f2ac9370bcd2d3538d5bbce5dbbd687d,exp_batch_stage123_2009_20260616_full/tickers/BBIO/stage3/final_rulebooks.jsonl,12,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0302062175074,93-candidate frozen analysis mapped consistently by ticker,2.7266956705003107,1.0,1.0,False,0.0,0.1102275133466976,1.123216414187096,0.7246626440798525,2.0,False,1.958106571613646,1.958106571613646,-0.7685890988866646,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,5.765980559209193,HIGH_VOL,PASS,40,0.7642931859798585,32.5,13,1.487579823293552,61.53846153846154
stage3:BBIO:46eaab1c28a6,stage3,BBIO,46eaab1c28a6997dc178625a26fcb4d22e2168fae526f56af677855f1099abd9,exp_batch_stage123_2009_20260616_full/tickers/BBIO/stage3/final_rulebooks.jsonl,36,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0302062175074,93-candidate frozen analysis mapped consistently by ticker,2.674370492500016,1.0,0.4699451867045064,False,0.0,0.2433847508792525,1.6972490010744845,0.5727721616102298,2.0,False,2.513405913563967,2.513405913563967,-0.1609645789360492,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,5.991798790335805,HIGH_VOL,PASS,45,0.1362067474164217,46.66666666666666,15,0.6849601060176833,60.0
stage3:BBIO:568bef4730be,stage3,BBIO,568bef4730be8191054adeb537f52d54fc6fc1c8a05f68b8b92e860a0aa71aa2,exp_batch_stage123_2009_20260616_full/tickers/BBIO/stage3/final_rulebooks.jsonl,48,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0302062175074,93-candidate frozen analysis mapped consistently by ticker,2.7266956705003107,1.0,0.6931405127403749,False,0.3257792224255003,0.2885639876084857,1.2953037616073508,0.2126574077124997,1.541671022540951,False,2.1223043793538365,2.1223043793538365,-0.6043912911464742,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,True,False,False,5.47824191551053,HIGH_VOL,PASS,43,2.6224947444151545,46.51162790697674,14,1.1836717788003388,71.42857142857143
stage3:BBIO:74b23344590a,stage3,BBIO,74b23344590af5e778f93d0a5c6ac4526f9c3869086a0c17816e03f661464e6e,exp_batch_stage123_2009_20260616_full/tickers/BBIO/stage3/final_rulebooks.jsonl,47,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0302062175074,93-candidate frozen analysis mapped consistently by ticker,2.7266956705003107,1.0,0.6931405127403749,False,0.3257792224255003,0.2885639876084857,1.2953037616073508,0.2126574077124997,1.541671022540951,False,2.1223043793538365,2.1223043793538365,-0.6043912911464742,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,4.843971195866778,HIGH_VOL,PASS,49,1.4751416451315555,38.775510204081634,14,1.1836717788003388,71.42857142857143
stage3:BBIO:76b6f0ab45cb,stage3,BBIO,76b6f0ab45cbe3fc7f3437d0ce41770052630fbd75e4ea2752354642dee81437,exp_batch_stage123_2009_20260616_full/tickers/BBIO/stage3/final_rulebooks.jsonl,49,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0302062175074,93-candidate frozen analysis mapped consistently by ticker,2.7266956705003107,1.0,0.6931405127403749,False,0.3257792224255003,0.2885639876084857,1.2953037616073508,0.2126574077124997,1.541671022540951,False,2.1223043793538365,2.1223043793538365,-0.6043912911464742,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,True,False,False,5.486589166126072,HIGH_VOL,PASS,43,2.769643843240801,46.51162790697674,14,1.1836717788003388,71.42857142857143
stage3:BBIO:7b5c3636d2ab,stage3,BBIO,7b5c3636d2ab5394eb8f1ba3df5406eedd9f789010a3c48e0133275a578b2f2e,exp_batch_stage123_2009_20260616_full/tickers/BBIO/stage3/final_rulebooks.jsonl,39,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0302062175074,93-candidate frozen analysis mapped consistently by ticker,2.7266956705003107,1.0,0.2342480480462876,False,0.3130438174719238,0.079934842857996,1.5459082107198057,0.5727721616102298,2.0,False,2.511659032659955,2.511659032659955,-0.21503663784035565,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,5.827553237743151,HIGH_VOL,PASS,48,-0.5937004069085292,27.08333333333333,17,2.2715284111202965,58.82352941176471
stage3:BBIO:83f2d0450274,stage3,BBIO,83f2d0450274f4057f9d5d68a1ef2680cdda57b42939e54021afd2e8d9d2eae4,exp_batch_stage123_2009_20260616_full/tickers/BBIO/stage3/final_rulebooks.jsonl,56,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0302062175074,93-candidate frozen analysis mapped consistently by ticker,2.7266956705003107,1.0,0.339975206467986,False,0.3257792224255003,0.3946601156398752,0.9272007678024748,0.5727721616102298,1.8175763671506096,False,2.22041226747808,2.22041226747808,-0.5062834030222305,,,,,False,False,,HIGH_VOL_NOT_POSSIBLE_WITHOUT_VOLUME,False,False,False,5.626853032832833,HIGH_VOL,PASS,53,0.2450184483257761,39.62264150943396,18,3.192228586176957,72.22222222222221
