candidate_id,stage,ticker,rulebook_hash,signal_date,regime,signal_price,future_high_1,future_high_2,future_max_high,forward_max_return_pct,label_2d3pct,high5,low5,close_d1,ret_d5_pct,ret_d4_pct,ret_d3_pct,ret_d2_pct,ret_d1_pct,cumulative_ret5_pct,up_days5,down_days5,days_since_high5,close_pos5,pullback_from_high5_pct,single_up_day5_pct,fade_after_surge_score,recent_turn_down
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2023-03-10,train,96.05999755859375,93.6500015258789,94.98999786376953,94.98999786376953,-1.1138868644792077,0,105.51000213623047,99.36000061035156,100.7699966430664,0.6073433269351725,-3.3633596355904127,2.6772480103998797,0.45388080874673165,-3.1243992548394606,-2.853568512556437,3,2,4,0.22926759071223793,4.703786495055118,2.6772480103998797,5.361947505098941,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2023-04-27,train,97.55000305175781,104.83999633789062,100.87000274658203,104.83999633789062,7.473083606429931,1,102.19999694824219,97.02999877929688,97.5,-0.37435215724113124,-0.6328482221201748,0.3184393488176118,-0.8828483396511766,-2.4219357619018056,-3.950351740559399,1,4,2,0.09090935921917473,4.820509690504804,0.3184393488176118,3.6018414307092184,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2023-05-19,train,99.86000061035156,100.37999725341797,102.95999908447266,102.95999908447266,3.1043445375262158,1,105.12999725341797,97.08999633789062,103.4000015258789,-1.7035257334741871,1.043882434793697,-1.2838503695856374,5.517171719364167,-0.4333143522908478,3.0085717823210123,2,3,1,0.7848264265495308,1.6731099632586455,5.517171719364167,1.043882434793697,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2023-06-09,train,109.13999938964844,114.52999877929688,115.29000091552734,115.29000091552734,5.634965695686289,1,111.16000366210938,99.56999969482422,109.12999725341797,7.650388114556561,-1.652501018807273,5.118496813638473,0.13858809187108356,0.6920096134034104,12.215935479093032,4,1,1,0.8248485147700156,1.860172692919071,7.650388114556561,7.650388114556561,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2023-07-13,train,125.98999786376953,126.05000305175781,124.87999725341797,126.05000305175781,0.04762694579387716,0,128.7899932861328,120.75,128.1199951171875,-3.142108325659343,1.1304966468976607,2.8027596592957726,-0.6224890810268002,1.585785226015357,1.6583324273061528,3,2,0,0.9166668248217434,0.5229458277238308,2.8027596592957726,2.8027596592957726,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2023-07-28,train,121.73999786376953,123.87000274658203,122.2300033569336,123.87000274658203,1.7496344013378629,0,129.88999938964844,120.0,124.0999984741211,1.022010369977444,-0.98849233531344,-2.5037099647230554,2.2640014648437568,-2.917940470550351,-3.183019530965414,2,3,4,0.4145600330787116,4.665593059402617,2.2640014648437568,1.74201159068057,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2023-11-03,train,64.80999755859375,65.12000274658203,62.70000076293945,65.12000274658203,0.47832926965938327,0,69.1500015258789,60.7599983215332,64.41000366210938,-2.4552238600396126,1.5842458992004982,-2.9004486897924453,-1.0207149161528206,-2.3202892366533057,-6.975728409413328,1,4,4,0.4350421867164017,7.3591019939002855,1.5842458992004982,4.901566513670208,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2023-12-08,train,75.11000061035156,74.93000030517578,75.73999786376953,75.73999786376953,0.8387661407250002,0,76.66999816894531,68.05000305175781,75.48999786376953,4.175793107834913,3.3076393284122485,-4.097132927115421,2.6029088617103513,4.081068708521141,10.220470460407082,4,1,0,0.8631089357785173,1.563121391664657,4.175793107834913,4.175793107834913,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-01-16,train,74.18000030517578,73.69999694824219,74.5199966430664,74.5199966430664,0.4583396285951613,0,83.66000366210938,75.69999694824219,76.11000061035156,2.721865532376544,-2.945525520860859,-1.1047653924851186,1.6563956869820373,-3.8650974224653245,-3.646027764660753,2,3,4,0.05150795430801642,9.919856774683765,2.721865532376544,4.994588574863201,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-02-05,train,73.0999984741211,79.62999725341797,78.72000122070312,79.62999725341797,8.93296705280866,1,81.4000015258789,76.80000305175781,79.11000061035156,-0.6921334354734854,-0.9956383790361123,-1.4456335408694843,1.9387711906672322,-1.0135104819215202,-2.2246977756605446,1,4,2,0.502173548880386,2.8947047122480862,1.9387711906672322,0.0,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-03-04,train,73.7300033569336,73.79000091552734,74.95999908447266,74.95999908447266,1.6682431459883906,0,77.16000366210938,71.52999877929688,71.9800033569336,-0.47531109124017146,-0.2122526380267109,-1.7282677887008657,-1.5422070047173886,-1.0991968065144464,-4.964344616960359,0,5,3,0.0799296958001778,7.196443544867948,-0.2122526380267109,2.624451921086135,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-03-15,train,67.61000061035156,68.16000366210938,68.05000305175781,68.16000366210938,0.813493635250162,0,74.69000244140625,66.47000122070312,67.05000305175781,-0.6714243225880989,-2.165815617452105,-1.1139325097631936,-0.09981419872479025,-4.296309751250805,-8.125513883814294,0,5,4,0.07055982298322276,11.394480301143162,-0.09981419872479025,4.391835622822649,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-05-07,train,53.88999938964844,55.209999084472656,54.5099983215332,55.209999084472656,2.449433493736075,0,56.72999954223633,52.380001068115234,56.2599983215332,-3.842087135508676,-1.6129051428983687,1.2853923673365797,2.3174584531609366,1.1324775145097998,-0.8459699378467911,3,2,0,0.8919537044669682,0.8354092334255103,2.3174584531609366,1.2853923673365797,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-05-20,train,50.36000061035156,50.099998474121094,50.040000915527344,50.099998474121094,-0.5162869997603292,0,60.7400016784668,52.93000030517578,52.97999954223633,7.597308154236848,2.0521744437839606,-5.521475224295491,-1.2265518073952153,-3.2505457155883932,-0.8607767520464549,2,3,3,0.006401949842356808,14.64704077629162,7.597308154236848,12.034536049995705,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-06-14,train,51.290000915527344,54.52000045776367,54.91999816894531,54.91999816894531,7.077397521198003,1,56.619998931884766,50.16999816894531,54.40999984741211,-1.6180631903327858,1.5490486601870135,-0.2259866955424683,0.75500477413184,1.9295593081434248,2.3706458802634334,3,2,1,0.6573645235561963,4.061751682908277,1.9295593081434248,1.5490486601870135,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-07-05,train,45.310001373291016,47.130001068115234,46.54999923706055,47.130001068115234,4.016772543946678,1,50.970001220703125,47.869998931884766,49.709999084472656,0.25906948450502565,-0.15901774770604726,-1.5329493624944401,0.8087374308190842,-0.3008454152480744,-0.9366305656531626,2,3,3,0.5935479980852695,2.534705611419019,0.8087374308190842,0.25906948450502565,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-07-18,train,49.380001068115234,49.220001220703125,48.220001220703125,49.220001220703125,-0.3240175049640137,0,53.130001068115234,45.709999084472656,51.970001220703125,3.7624154039906266,1.2629841718427404,1.6898011829782345,4.213652028215331,-1.3477583150334538,9.849925411422467,4,1,0,0.8436658305524266,2.2320566099005568,4.213652028215331,3.7624154039906266,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-08-27,train,43.08000183105469,42.86000061035156,43.5099983215332,43.5099983215332,0.9981348008405888,0,45.18000030517578,39.709999084472656,42.61000061035156,0.726637225347293,2.2885526156344316,-0.5106981758937312,9.459787206842464,-4.845909397274406,6.765223686450428,3,2,0,0.5301646944616466,6.031447214295205,9.459787206842464,2.2885526156344316,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-10-11,train,58.369998931884766,58.45000076293945,61.2599983215332,61.2599983215332,4.951172592997555,1,59.97999954223633,53.619998931884766,57.33000183105469,5.109093405983667,-0.25947331312157207,-3.0176928253059843,-1.5200259333934207,4.1038717064726615,4.236366965553984,2,3,4,0.58333373319674,4.6223576252289345,5.109093405983667,5.109093405983667,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-10-29,train,60.689998626708984,63.61000061035156,65.01000213623047,65.01000213623047,7.118147317967316,1,64.81999969482422,61.22999954223633,63.79999923706055,-0.8046735999299948,0.9543539033115334,0.4253985387912662,-2.2905598693499174,2.4405916627425306,0.6626667116870655,3,2,1,0.7158773218913672,1.5987468181209108,2.4405916627425306,0.9543539033115334,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-11-20,train,72.69999694824219,76.02999877929688,79.30000305175781,79.30000305175781,9.0784131782212,1,78.19000244140625,70.33000183105469,70.79000091552734,0.0,2.066006032482548,2.1161942318649984,-4.492219569430733,-4.595682173805837,-5.030855854495764,2,2,2,0.05852405200412337,10.453455897972397,2.1161942318649984,10.997647841141022,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2024-12-12,train,87.33999633789062,87.69999694824219,86.16999816894531,87.69999694824219,0.4121829922671738,0,87.66999816894531,79.41999816894531,86.69999694824219,-2.147163747326608,-1.5779171170520412,3.0310695257276032,0.6321378915177256,4.735441201680346,4.583830340674999,3,2,0,0.8824240944602273,1.1188019087038592,4.735441201680346,3.0310695257276032,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-02-05,train,83.93000030517578,89.44999694824219,93.36000061035156,93.36000061035156,11.23555376014249,1,107.56999969482422,97.19000244140625,99.11000061035156,0.320296840691614,0.6772416254920977,-1.5664013950222877,-4.510400012513305,1.3291106064889036,-3.8047153405703082,3,2,2,0.18497097080763558,8.535969157878354,1.3291106064889036,3.9184792364778898,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-06-03,train,57.459999084472656,58.22999954223633,57.04999923706055,58.22999954223633,1.3400634702964043,0,57.970001220703125,53.040000915527344,55.150001525878906,6.782573990659468,1.1093199832805878,-1.4510701100335366,-0.1975162477406478,-0.7736601133674692,5.3687454434447,2,3,2,0.42799198371983255,5.113326594380863,6.782573990659468,7.7522222473414,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-06-13,train,51.04999923706055,54.27000045776367,54.5,54.5,6.758081908911895,1,59.810001373291016,52.40999984741211,53.689998626708984,6.082681045108962,-1.854080396660407,1.539270764911893,-5.960377484835022,-1.648656390114045,-2.221819748849674,2,3,3,0.17297277234613112,11.39877612799478,6.082681045108962,13.593448775779372,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-06-24,train,54.02000045776367,56.220001220703125,55.7599983215332,56.220001220703125,4.072567094218282,1,54.5,48.36000061035156,51.56999969482422,6.248780585858293,-3.6320080378707154,-2.2192459101840645,-1.7413409881043562,2.6881689392802333,1.0186101185799323,2,3,3,0.5228012057923761,5.681598453586667,6.248780585858293,6.248780585858293,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-07-01,oos,58.369998931884766,59.5099983215332,61.54999923706055,61.54999923706055,5.448004734224354,1,56.70000076293945,52.61000061035156,54.95000076293945,4.750825630090794,0.4813001098296743,0.6816557754292907,1.9396112150002365,-1.3642045126958657,6.554200287215561,4,1,1,0.5721271553271919,3.1847133315788367,4.750825630090794,4.750825630090794,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-07-09,oos,52.779998779296875,60.0,57.869998931884766,60.0,13.67942665344508,1,61.54999923706055,54.36000061035156,54.529998779296875,6.223836435780172,1.2163832656540974,2.0480687998838842,-8.094212960707415,-1.5881629138036035,-0.764334809483469,3,2,2,0.02364369977955396,12.87364866112728,6.223836435780172,15.777663021884958,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-07-24,oos,50.349998474121094,50.70000076293945,51.65999984741211,51.65999984741211,2.6017902939248883,0,55.02000045776367,50.61000061035156,54.119998931884766,-0.39992209328740813,-1.1663491763864275,-0.46430232181419173,2.0019412323095676,3.124998864240758,3.066083911283113,2,3,4,0.7959180142813275,1.662974027423103,3.124998864240758,0.0,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-08-05,oos,48.869998931884766,50.36000061035156,50.790000915527344,50.790000915527344,3.928794814009895,1,52.959999084472656,47.599998474121094,48.59000015258789,-0.9748488810196743,-0.2362723851523807,1.9143502185828387,-6.816422345793594,0.9767274130002113,-5.264185445007596,2,3,2,0.18470178465182352,8.993617859974478,1.9143502185828387,7.820623017013461,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-09-19,oos,61.0,61.900001525878906,64.5,64.5,5.737704918032782,1,65.5199966430664,60.349998474121094,62.5099983215332,-0.04631585742113087,-5.03552429580415,3.2042960887625815,-2.190700351354957,0.7250998038744072,-3.489267313054789,2,3,3,0.417795089442508,4.81522700744712,3.2042960887625815,4.685781400194278,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-09-26,oos,60.58000183105469,62.900001525878906,63.0,63.0,3.99471458534153,1,64.5,59.13999938964844,59.2599983215332,-2.415610881584429,0.7377061687531938,0.8624878319228868,-1.2100677727319264,-3.2173791204166524,-5.199168272702471,2,3,2,0.02238785787692194,8.842392552958867,0.8624878319228868,5.251002257208703,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-10-10,oos,58.75,61.40999984741211,65.87999725341797,65.87999725341797,12.136165537732712,1,64.98999786376953,60.16999816894531,60.7400016784668,4.754758682207272,1.799645225261548,-2.816018912114193,0.2897622476992545,-2.504008952966008,1.334673123267871,3,2,0,0.1182579970147222,6.9970300755019865,4.754758682207272,6.976261060098732,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-10-27,oos,65.47000122070312,65.30000305175781,64.05000305175781,65.30000305175781,-0.25965811176975606,0,68.5199966430664,63.66999816894531,66.51000213623047,3.0648989457179088,3.01926529085228,-2.2680425344915434,-2.365882580446077,2.654732514891678,4.00312954300166,3,2,3,0.585568012534234,3.022093583336427,3.0648989457179088,3.0648989457179088,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-12-04,oos,79.44000244140625,83.41000366210938,83.44999694824219,83.44999694824219,5.047827773914837,1,80.80000305175781,71.61000061035156,79.91000366210938,6.9921383884374855,-2.036609685180779,-0.1184162340666095,2.0814044598035153,3.122991179576884,10.20549070178749,3,2,0,0.9031556960596139,1.1137521572539333,6.9921383884374855,6.9921383884374855,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2025-12-17,oos,85.48999786376953,87.93000030517578,86.4000015258789,87.93000030517578,2.8541379136474587,0,93.0,80.80999755859375,87.20999908447266,-0.0968779720038726,2.012125651041674,2.019958263152466,2.212906490068023,-0.626712669063112,5.6066809769394155,3,2,2,0.5250205286374492,6.639148006318729,2.212906490068023,2.019958263152466,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2026-01-13,oos,86.06999969482422,87.16000366210938,90.12999725341797,90.12999725341797,4.717087920284846,1,96.88999938964844,86.41000366210938,89.01000213623047,1.3153594005563152,-0.2682403521309551,-0.5164020906922029,2.7035795036199017,-6.2756649551073185,-3.23947798319576,2,3,1,0.24809155859566667,8.852934573979198,2.7035795036199017,5.057112443485867,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2026-01-23,oos,88.5199966430664,88.9800033569336,87.08999633789062,88.9800033569336,0.5196641790691015,0,93.62000274658203,86.02999877929688,90.33000183105469,2.7517689231085996,1.2152516802996116,-1.4007721507327542,2.1648417139392695,-0.3090153155400066,4.439824328974495,3,2,0,0.5665350203098598,3.642201758924646,2.7517689231085996,2.7517689231085996,1
